session,data_origin,policy,informal_stops,short_dwell_scale,signal_scenario,n_signal_encounters,encounter_pattern,signal_offset_s,wm_to_rb_demand_shift_s,mixed_traffic,vol_rb_to_wm,vol_wm_to_rb,n_rows_calibration_subset,demand_window_s,demand_window_capped,avg_travel_time_s,avg_delay_s,delay_ratio,completed_trips,total_trips,total_distance_m,avg_speed_mps,encounter_1_green,encounter_2_green,encounter_3_green,encounter_4_green,encounter_5_green,encounter_6_green,extra_rb_to_wm_shifts_s
Morning Session,waltermart_location,optimized_formal_only,False,0.55,enc_G_R_R_G_G_R,6,G-R-R-G-G-R,0.0,40.0,True,138,57,57,3840.0,False,273.1,101.43,0.3714,1590,1590,4375460.0,10.076,True,False,False,True,True,False,0.0;0.0
Morning Session,waltermart_location,optimized_formal_only,False,0.55,enc_G_R_R_G_R_G,6,G-R-R-G-R-G,0.0,40.0,True,138,57,57,3840.0,False,268.36,96.7,0.3603,1590,1590,4375460.0,10.254,True,False,False,True,False,True,55.0;0.0
Morning Session,waltermart_location,optimized_formal_only,False,0.55,enc_G_R_R_G_R_R,6,G-R-R-G-R-R,0.0,40.0,True,138,57,57,3840.0,False,266.59,94.92,0.3561,1590,1590,4375460.0,10.323,True,False,False,True,False,False,55.0;50.0
Morning Session,waltermart_location,optimized_formal_only,False,0.55,enc_G_R_R_R_G_G,6,G-R-R-R-G-G,0.0,0.0,True,138,57,57,3840.0,False,273.93,102.26,0.3733,1590,1590,4375460.0,10.046,True,False,False,False,True,True,5.0;50.0
Morning Session,waltermart_location,optimized_formal_only,False,0.55,enc_G_R_R_R_G_R,6,G-R-R-R-G-R,0.0,0.0,True,138,57,57,3840.0,False,271.19,99.53,0.367,1590,1590,4375460.0,10.147,True,False,False,False,True,False,5.0;0.0
Morning Session,waltermart_location,optimized_formal_only,False,0.55,enc_G_R_R_R_R_G,6,G-R-R-R-R-G,0.0,0.0,True,138,57,57,3840.0,False,273.98,102.31,0.3734,1590,1590,4375460.0,10.044,True,False,False,False,False,True,0.0;55.0
Morning Session,waltermart_location,optimized_formal_only,False,0.55,enc_G_R_R_R_R_R,6,G-R-R-R-R-R,0.0,0.0,True,138,57,57,3840.0,False,270.53,98.87,0.3655,1590,1590,4375460.0,10.172,True,False,False,False,False,False,0.0;0.0
Morning Session,waltermart_location,optimized_formal_only,False,0.55,enc_R_G_G_G_G_G,6,R-G-G-G-G-G,90.0,0.0,True,138,57,57,3840.0,False,266.29,94.62,0.3553,1590,1590,4375460.0,10.334,False,True,True,True,True,True,0.0;0.0
Morning Session,waltermart_location,optimized_formal_only,False,0.55,enc_R_G_G_G_G_R,6,R-G-G-G-G-R,90.0,0.0,True,138,57,57,3840.0,False,262.39,90.72,0.3458,1590,1590,4375460.0,10.488,False,True,True,True,True,False,0.0;55.0
Morning Session,waltermart_location,optimized_formal_only,False,0.55,enc_R_G_G_G_R_G,6,R-G-G-G-R-G,90.0,0.0,True,138,57,57,3840.0,False,266.24,94.58,0.3552,1590,1590,4375460.0,10.336,False,True,True,True,False,True,5.0;0.0
Morning Session,waltermart_location,optimized_formal_only,False,0.55,enc_R_G_G_G_R_R,6,R-G-G-G-R-R,90.0,0.0,True,138,57,57,3840.0,False,262.44,90.77,0.3459,1590,1590,4375460.0,10.486,False,True,True,True,False,False,5.0;50.0
Morning Session,waltermart_location,optimized_formal_only,False,0.55,enc_R_G_G_R_G_G,6,R-G-G-R-G-G,90.0,40.0,True,138,57,57,3840.0,False,267.3,95.63,0.3578,1590,1590,4375460.0,10.295,False,True,True,False,True,True,55.0;50.0
Morning Session,waltermart_location,optimized_formal_only,False,0.55,enc_R_G_G_R_G_R,6,R-G-G-R-G-R,90.0,40.0,True,138,57,57,3840.0,False,258.24,86.57,0.3352,1590,1590,4375460.0,10.656,False,True,True,False,True,False,55.0;0.0
Morning Session,waltermart_location,optimized_formal_only,False,0.55,enc_R_G_G_R_R_G,6,R-G-G-R-R-G,90.0,40.0,True,138,57,57,3840.0,False,260.47,88.8,0.3409,1590,1590,4375460.0,10.565,False,True,True,False,False,True,0.0;0.0
Morning Session,waltermart_location,optimized_formal_only,False,0.55,enc_R_G_G_R_R_R,6,R-G-G-R-R-R,90.0,40.0,True,138,57,57,3840.0,False,259.72,88.05,0.339,1590,1590,4375460.0,10.596,False,True,True,False,False,False,0.0;15.0
Morning Session,waltermart_location,optimized_formal_only,False,0.55,enc_R_G_R_G_G_G,6,R-G-R-G-G-G,90.0,0.0,True,138,57,57,3840.0,False,263.3,91.63,0.348,1590,1590,4375460.0,10.451,False,True,False,True,True,True,90.0;50.0
Morning Session,waltermart_location,optimized_formal_only,False,0.55,enc_R_G_R_G_G_R,6,R-G-R-G-G-R,90.0,0.0,True,138,57,57,3840.0,False,259.29,87.63,0.3379,1590,1590,4375460.0,10.613,False,True,False,True,True,False,90.0;0.0
Morning Session,waltermart_location,optimized_formal_only,False,0.55,enc_R_G_R_G_R_G,6,R-G-R-G-R-G,90.0,0.0,True,138,57,57,3840.0,False,266.29,94.62,0.3553,1590,1590,4375460.0,10.334,False,True,False,True,False,True,0.0;0.0
Morning Session,waltermart_location,optimized_formal_only,False,0.55,enc_R_G_R_G_R_R,6,R-G-R-G-R-R,90.0,0.0,True,138,57,57,3840.0,False,262.11,90.44,0.345,1590,1590,4375460.0,10.499,False,True,False,True,False,False,0.0;50.0
Morning Session,waltermart_location,optimized_formal_only,False,0.55,enc_R_G_R_R_G_G,6,R-G-R-R-G-G,90.0,35.0,True,138,57,57,3840.0,False,264.7,93.03,0.3515,1590,1590,4375460.0,10.396,False,True,False,False,True,True,55.0;50.0
Morning Session,waltermart_location,optimized_formal_only,False,0.55,enc_R_G_R_R_G_R,6,R-G-R-R-G-R,90.0,35.0,True,138,57,57,3840.0,False,257.28,85.61,0.3328,1590,1590,4375460.0,10.696,False,True,False,False,True,False,55.0;0.0
Morning Session,waltermart_location,optimized_formal_only,False,0.55,enc_R_G_R_R_R_G,6,R-G-R-R-R-G,90.0,35.0,True,138,57,57,3840.0,False,261.08,89.42,0.3425,1590,1590,4375460.0,10.54,False,True,False,False,False,True,0.0;0.0
Morning Session,waltermart_location,optimized_formal_only,False,0.55,enc_R_G_R_R_R_R,6,R-G-R-R-R-R,90.0,35.0,True,138,57,57,3840.0,False,261.32,89.65,0.3431,1590,1590,4375460.0,10.531,False,True,False,False,False,False,0.0;15.0
Morning Session,waltermart_location,optimized_formal_only,False,0.55,enc_R_R_G_G_G_G,6,R-R-G-G-G-G,90.0,35.0,True,138,57,57,3840.0,False,261.32,89.65,0.3431,1590,1590,4375460.0,10.531,False,False,True,True,True,True,0.0;15.0
Morning Session,waltermart_location,optimized_formal_only,False,0.55,enc_R_R_G_G_G_R,6,R-R-G-G-G-R,90.0,35.0,True,138,57,57,3840.0,False,261.08,89.42,0.3425,1590,1590,4375460.0,10.54,False,False,True,True,True,False,0.0;0.0
Morning Session,waltermart_location,optimized_formal_only,False,0.55,enc_R_R_G_G_R_G,6,R-R-G-G-R-G,90.0,35.0,True,138,57,57,3840.0,False,257.28,85.61,0.3328,1590,1590,4375460.0,10.696,False,False,True,True,False,True,55.0;0.0
Morning Session,waltermart_location,optimized_formal_only,False,0.55,enc_R_R_G_G_R_R,6,R-R-G-G-R-R,90.0,35.0,True,138,57,57,3840.0,False,264.7,93.03,0.3515,1590,1590,4375460.0,10.396,False,False,True,True,False,False,55.0;50.0
Morning Session,waltermart_location,optimized_formal_only,False,0.55,enc_R_R_G_R_G_G,6,R-R-G-R-G-G,90.0,0.0,True,138,57,57,3840.0,False,262.11,90.44,0.345,1590,1590,4375460.0,10.499,False,False,True,False,True,True,0.0;50.0
Morning Session,waltermart_location,optimized_formal_only,False,0.55,enc_R_R_G_R_G_R,6,R-R-G-R-G-R,90.0,0.0,True,138,57,57,3840.0,False,266.29,94.62,0.3553,1590,1590,4375460.0,10.334,False,False,True,False,True,False,0.0;0.0
Morning Session,waltermart_location,optimized_formal_only,False,0.55,enc_R_R_G_R_R_G,6,R-R-G-R-R-G,90.0,0.0,True,138,57,57,3840.0,False,259.29,87.63,0.3379,1590,1590,4375460.0,10.613,False,False,True,False,False,True,90.0;0.0
Morning Session,waltermart_location,optimized_formal_only,False,0.55,enc_R_R_G_R_R_R,6,R-R-G-R-R-R,90.0,0.0,True,138,57,57,3840.0,False,263.3,91.63,0.348,1590,1590,4375460.0,10.451,False,False,True,False,False,False,90.0;50.0
Morning Session,waltermart_location,optimized_formal_only,False,0.55,enc_R_R_R_G_G_G,6,R-R-R-G-G-G,90.0,0.0,True,138,57,57,3840.0,False,260.14,88.47,0.3401,1590,1590,4375460.0,10.578,False,False,False,True,True,True,60.0;50.0
Morning Session,waltermart_location,optimized_formal_only,False,0.55,enc_R_R_R_G_G_R,6,R-R-R-G-G-R,90.0,0.0,True,138,57,57,3840.0,False,262.69,91.02,0.3465,1590,1590,4375460.0,10.476,False,False,False,True,True,False,60.0;0.0
Morning Session,waltermart_location,optimized_formal_only,False,0.55,enc_R_R_R_G_R_G,6,R-R-R-G-R-G,90.0,0.0,True,138,57,57,3840.0,False,266.29,94.62,0.3553,1590,1590,4375460.0,10.334,False,False,False,True,False,True,0.0;0.0
Morning Session,waltermart_location,optimized_formal_only,False,0.55,enc_R_R_R_G_R_R,6,R-R-R-G-R-R,90.0,0.0,True,138,57,57,3840.0,False,264.34,92.67,0.3506,1590,1590,4375460.0,10.41,False,False,False,True,False,False,0.0;20.0
Morning Session,waltermart_location,optimized_formal_only,False,0.55,enc_R_R_R_R_G_G,6,R-R-R-R-G-G,90.0,5.0,True,138,57,57,3840.0,False,259.36,87.69,0.3381,1590,1590,4375460.0,10.61,False,False,False,False,True,True,55.0;50.0
Morning Session,waltermart_location,optimized_formal_only,False,0.55,enc_R_R_R_R_G_R,6,R-R-R-R-G-R,90.0,5.0,True,138,57,57,3840.0,False,262.12,90.46,0.3451,1590,1590,4375460.0,10.498,False,False,False,False,True,False,55.0;0.0
Morning Session,waltermart_location,optimized_formal_only,False,0.55,enc_R_R_R_R_R_G,6,R-R-R-R-R-G,90.0,5.0,True,138,57,57,3840.0,False,265.66,93.99,0.3538,1590,1590,4375460.0,10.359,False,False,False,False,False,True,0.0;0.0
Morning Session,waltermart_location,optimized_formal_only,False,0.55,enc_R_R_R_R_R_R,6,R-R-R-R-R-R,90.0,5.0,True,138,57,57,3840.0,False,263.18,91.51,0.3477,1590,1590,4375460.0,10.456,False,False,False,False,False,False,0.0;15.0
Lunch,robinsons_location,baseline_all_stops,True,,enc_G_G_G_G_G_G,6,G-G-G-G-G-G,0.0,5.0,True,44,83,44,2940.0,False,266.22,76.47,0.2872,1005,1005,2965720.0,11.085,True,True,True,True,True,True,0.0;15.0
Lunch,robinsons_location,baseline_all_stops,True,,enc_G_G_G_G_G_R,6,G-G-G-G-G-R,0.0,5.0,True,44,83,44,2940.0,False,266.49,76.8,0.2882,1010,1010,2980440.0,11.074,True,True,True,True,True,False,0.0;0.0
Lunch,robinsons_location,baseline_all_stops,True,,enc_G_G_G_G_R_G,6,G-G-G-G-R-G,0.0,5.0,True,44,83,44,2940.0,False,263.27,73.46,0.279,1000,1000,2951000.0,11.209,True,True,True,True,False,True,55.0;0.0
Lunch,robinsons_location,baseline_all_stops,True,,enc_G_G_G_G_R_R,6,G-G-G-G-R-R,0.0,5.0,True,44,83,44,2940.0,False,270.15,80.4,0.2976,1005,1005,2965720.0,10.923,True,True,True,True,False,False,55.0;50.0
Lunch,robinsons_location,baseline_all_stops,True,,enc_G_G_G_R_G_G,6,G-G-G-R-G-G,0.0,0.0,True,44,83,44,2940.0,False,267.5,77.81,0.2909,1010,1010,2980440.0,11.032,True,True,True,False,True,True,0.0;20.0
Lunch,robinsons_location,baseline_all_stops,True,,enc_G_G_G_R_G_R,6,G-G-G-R-G-R,0.0,0.0,True,44,83,44,2940.0,False,269.75,80.06,0.2968,1010,1010,2980440.0,10.939,True,True,True,False,True,False,0.0;0.0
Lunch,robinsons_location,baseline_all_stops,True,,enc_G_G_G_R_R_G,6,G-G-G-R-R-G,0.0,0.0,True,44,83,44,2940.0,False,264.65,74.9,0.283,1005,1005,2965720.0,11.15,True,True,True,False,False,True,60.0;0.0
Lunch,robinsons_location,baseline_all_stops,True,,enc_G_G_G_R_R_R,6,G-G-G-R-R-R,0.0,0.0,True,44,83,44,2940.0,False,269.75,79.93,0.2963,1000,1000,2951000.0,10.94,True,True,True,False,False,False,60.0;50.0
Lunch,robinsons_location,baseline_all_stops,True,,enc_G_G_R_G_G_G,6,G-G-R-G-G-G,0.0,0.0,True,44,83,44,2940.0,False,269.33,79.58,0.2955,1005,1005,2965720.0,10.957,True,True,False,True,True,True,90.0;50.0
Lunch,robinsons_location,baseline_all_stops,True,,enc_G_G_R_G_G_R,6,G-G-R-G-G-R,0.0,0.0,True,44,83,44,2940.0,False,266.86,76.97,0.2884,995,995,2936280.0,11.058,True,True,False,True,True,False,90.0;0.0
Lunch,robinsons_location,baseline_all_stops,True,,enc_G_G_R_G_R_G,6,G-G-R-G-R-G,0.0,0.0,True,44,83,44,2940.0,False,269.75,80.06,0.2968,1010,1010,2980440.0,10.939,True,True,False,True,False,True,0.0;0.0
Lunch,robinsons_location,baseline_all_stops,True,,enc_G_G_R_G_R_R,6,G-G-R-G-R-R,0.0,0.0,True,44,83,44,2940.0,False,262.74,72.98,0.2778,1005,1005,2965720.0,11.232,True,True,False,True,False,False,0.0;50.0
Lunch,robinsons_location,baseline_all_stops,True,,enc_G_G_R_R_G_G,6,G-G-R-R-G-G,0.0,35.0,True,44,83,44,2940.0,False,268.78,79.03,0.294,1005,1005,2965720.0,10.979,True,True,False,False,True,True,55.0;50.0
Lunch,robinsons_location,baseline_all_stops,True,,enc_G_G_R_R_G_R,6,G-G-R-R-G-R,0.0,35.0,True,44,83,44,2940.0,False,268.18,78.36,0.2922,1000,1000,2951000.0,11.004,True,True,False,False,True,False,55.0;0.0
Lunch,robinsons_location,baseline_all_stops,True,,enc_G_G_R_R_R_G,6,G-G-R-R-R-G,0.0,35.0,True,44,83,44,2940.0,False,266.29,76.6,0.2877,1010,1010,2980440.0,11.082,True,True,False,False,False,True,0.0;0.0
Lunch,robinsons_location,baseline_all_stops,True,,enc_G_G_R_R_R_R,6,G-G-R-R-R-R,0.0,35.0,True,44,83,44,2940.0,False,263.61,73.85,0.2802,1005,1005,2965720.0,11.195,True,True,False,False,False,False,0.0;15.0
Lunch,robinsons_location,baseline_all_stops,True,,enc_G_R_G_G_G_G,6,G-R-G-G-G-G,0.0,35.0,True,44,83,44,2940.0,False,263.61,73.85,0.2802,1005,1005,2965720.0,11.195,True,False,True,True,True,True,0.0;15.0
Lunch,robinsons_location,baseline_all_stops,True,,enc_G_R_G_G_G_R,6,G-R-G-G-G-R,0.0,35.0,True,44,83,44,2940.0,False,266.29,76.6,0.2877,1010,1010,2980440.0,11.082,True,False,True,True,True,False,0.0;0.0
Lunch,robinsons_location,baseline_all_stops,True,,enc_G_R_G_G_R_G,6,G-R-G-G-R-G,0.0,35.0,True,44,83,44,2940.0,False,268.18,78.36,0.2922,1000,1000,2951000.0,11.004,True,False,True,True,False,True,55.0;0.0
Lunch,robinsons_location,baseline_all_stops,True,,enc_G_R_G_G_R_R,6,G-R-G-G-R-R,0.0,35.0,True,44,83,44,2940.0,False,268.78,79.03,0.294,1005,1005,2965720.0,10.979,True,False,True,True,False,False,55.0;50.0
Lunch,robinsons_location,baseline_all_stops,True,,enc_G_R_G_R_G_G,6,G-R-G-R-G-G,0.0,0.0,True,44,83,44,2940.0,False,262.74,72.98,0.2778,1005,1005,2965720.0,11.232,True,False,True,False,True,True,0.0;50.0
Lunch,robinsons_location,baseline_all_stops,True,,enc_G_R_G_R_G_R,6,G-R-G-R-G-R,0.0,0.0,True,44,83,44,2940.0,False,269.75,80.06,0.2968,1010,1010,2980440.0,10.939,True,False,True,False,True,False,0.0;0.0
Lunch,robinsons_location,baseline_all_stops,True,,enc_G_R_G_R_R_G,6,G-R-G-R-R-G,0.0,0.0,True,44,83,44,2940.0,False,266.86,76.97,0.2884,995,995,2936280.0,11.058,True,False,True,False,False,True,90.0;0.0
Lunch,robinsons_location,baseline_all_stops,True,,enc_G_R_G_R_R_R,6,G-R-G-R-R-R,0.0,0.0,True,44,83,44,2940.0,False,269.33,79.58,0.2955,1005,1005,2965720.0,10.957,True,False,True,False,False,False,90.0;50.0
Lunch,robinsons_location,baseline_all_stops,True,,enc_G_R_R_G_G_G,6,G-R-R-G-G-G,0.0,40.0,True,44,83,44,2940.0,False,264.98,75.22,0.2839,1005,1005,2965720.0,11.137,True,False,False,True,True,True,0.0;15.0
Lunch,robinsons_location,baseline_all_stops,True,,enc_G_R_R_G_G_R,6,G-R-R-G-G-R,0.0,40.0,True,44,83,44,2940.0,False,263.17,73.48,0.2792,1010,1010,2980440.0,11.213,True,False,False,True,True,False,0.0;0.0
Lunch,robinsons_location,baseline_all_stops,True,,enc_G_R_R_G_R_G,6,G-R-R-G-R-G,0.0,40.0,True,44,83,44,2940.0,False,268.68,78.86,0.2935,1000,1000,2951000.0,10.984,True,False,False,True,False,True,55.0;0.0
Lunch,robinsons_location,baseline_all_stops,True,,enc_G_R_R_G_R_R,6,G-R-R-G-R-R,0.0,40.0,True,44,83,44,2940.0,False,270.2,80.45,0.2977,1005,1005,2965720.0,10.921,True,False,False,True,False,False,55.0;50.0
Lunch,robinsons_location,baseline_all_stops,True,,enc_G_R_R_R_G_G,6,G-R-R-R-G-G,0.0,0.0,True,44,83,44,2940.0,False,264.4,74.58,0.2821,1000,1000,2951000.0,11.161,True,False,False,False,True,True,5.0;50.0
Lunch,robinsons_location,baseline_all_stops,True,,enc_G_R_R_R_G_R,6,G-R-R-R-G-R,0.0,0.0,True,44,83,44,2940.0,False,268.3,78.48,0.2925,1000,1000,2951000.0,10.999,True,False,False,False,True,False,5.0;0.0
Lunch,robinsons_location,baseline_all_stops,True,,enc_G_R_R_R_R_G,6,G-R-R-R-R-G,0.0,0.0,True,44,83,44,2940.0,False,264.4,74.58,0.2821,1000,1000,2951000.0,11.161,True,False,False,False,False,True,0.0;55.0
Lunch,robinsons_location,baseline_all_stops,True,,enc_G_R_R_R_R_R,6,G-R-R-R-R-R,0.0,0.0,True,44,83,44,2940.0,False,269.75,80.06,0.2968,1010,1010,2980440.0,10.939,True,False,False,False,False,False,0.0;0.0
Lunch,robinsons_location,baseline_all_stops,True,,enc_R_G_G_G_G_G,6,R-G-G-G-G-G,90.0,0.0,True,44,83,44,2940.0,False,277.82,88.13,0.3172,1010,1010,3004440.0,10.707,False,True,True,True,True,True,0.0;0.0
Lunch,robinsons_location,baseline_all_stops,True,,enc_R_G_G_G_G_R,6,R-G-G-G-G-R,90.0,0.0,True,44,83,44,2940.0,False,278.88,89.06,0.3193,1000,1000,2983800.0,10.699,False,True,True,True,True,False,0.0;55.0
Lunch,robinsons_location,baseline_all_stops,True,,enc_R_G_G_G_R_G,6,R-G-G-G-R-G,90.0,0.0,True,44,83,44,2940.0,False,279.32,89.51,0.3204,1000,1000,2989000.0,10.701,False,True,True,True,False,True,5.0;0.0
Lunch,robinsons_location,baseline_all_stops,True,,enc_R_G_G_G_R_R,6,R-G-G-G-R-R,90.0,0.0,True,44,83,44,2940.0,False,277.45,87.63,0.3158,1000,1000,2982680.0,10.75,False,True,True,True,False,False,5.0;50.0
Lunch,robinsons_location,baseline_all_stops,True,,enc_R_G_G_R_G_G,6,R-G-G-R-G-G,90.0,40.0,True,44,83,44,2940.0,False,271.39,81.64,0.3008,1005,1005,2980720.0,10.928,False,True,True,False,True,True,55.0;50.0
Lunch,robinsons_location,baseline_all_stops,True,,enc_R_G_G_R_G_R,6,R-G-G-R-G-R,90.0,40.0,True,44,83,44,2940.0,False,284.35,94.53,0.3324,1000,1000,3010440.0,10.587,False,True,True,False,True,False,55.0;0.0
Lunch,robinsons_location,baseline_all_stops,True,,enc_R_G_G_R_R_G,6,R-G-G-R-R-G,90.0,40.0,True,44,83,44,2940.0,False,280.35,90.66,0.3234,1010,1010,3009440.0,10.628,False,True,True,False,False,True,0.0;0.0
Lunch,robinsons_location,baseline_all_stops,True,,enc_R_G_G_R_R_R,6,R-G-G-R-R-R,90.0,40.0,True,44,83,44,2940.0,False,280.7,90.94,0.324,1005,1005,2989720.0,10.598,False,True,True,False,False,False,0.0;15.0
Lunch,robinsons_location,baseline_all_stops,True,,enc_R_G_R_G_G_G,6,R-G-R-G-G-G,90.0,0.0,True,44,83,44,2940.0,False,272.04,82.29,0.3025,1005,1005,2987720.0,10.928,False,True,False,True,True,True,90.0;50.0
Lunch,robinsons_location,baseline_all_stops,True,,enc_R_G_R_G_G_R,6,R-G-R-G-G-R,90.0,0.0,True,44,83,44,2940.0,False,297.76,107.88,0.3623,995,995,3010080.0,10.16,False,True,False,True,True,False,90.0;0.0
Lunch,robinsons_location,baseline_all_stops,True,,enc_R_G_R_G_R_G,6,R-G-R-G-R-G,90.0,0.0,True,44,83,44,2940.0,False,287.48,97.79,0.3402,1010,1010,3023000.0,10.412,False,True,False,True,False,True,0.0;0.0
Lunch,robinsons_location,baseline_all_stops,True,,enc_R_G_R_G_R_R,6,R-G-R-G-R-R,90.0,0.0,True,44,83,44,2940.0,False,295.22,105.47,0.3573,1005,1005,3034680.0,10.228,False,True,False,True,False,False,0.0;50.0
Lunch,robinsons_location,baseline_all_stops,True,,enc_R_G_R_R_G_G,6,R-G-R-R-G-G,90.0,35.0,True,44,83,44,2940.0,False,277.04,87.29,0.3151,1005,1005,2995720.0,10.76,False,True,False,False,True,True,55.0;50.0
Lunch,robinsons_location,baseline_all_stops,True,,enc_R_G_R_R_G_R,6,R-G-R-R-G-R,90.0,35.0,True,44,83,44,2940.0,False,273.05,83.23,0.3048,1000,1000,2963000.0,10.851,False,True,False,False,True,False,55.0;0.0
Lunch,robinsons_location,baseline_all_stops,True,,enc_R_G_R_R_R_G,6,R-G-R-R-R-G,90.0,35.0,True,44,83,44,2940.0,False,276.71,87.02,0.3145,1010,1010,3016120.0,10.792,False,True,False,False,False,True,0.0;0.0
Lunch,robinsons_location,baseline_all_stops,True,,enc_R_G_R_R_R_R,6,R-G-R-R-R-R,90.0,35.0,True,44,83,44,2940.0,False,289.28,99.53,0.344,1005,1005,3004720.0,10.335,False,True,False,False,False,False,0.0;15.0
Lunch,robinsons_location,baseline_all_stops,True,,enc_R_R_G_G_G_G,6,R-R-G-G-G-G,90.0,35.0,True,44,83,44,2940.0,False,277.01,87.26,0.315,1005,1005,2989720.0,10.739,False,False,True,True,True,True,0.0;15.0
Lunch,robinsons_location,baseline_all_stops,True,,enc_R_R_G_G_G_R,6,R-R-G-G-G-R,90.0,35.0,True,44,83,44,2940.0,False,285.94,96.25,0.3366,1010,1010,3030880.0,10.495,False,False,True,True,True,False,0.0;0.0
Lunch,robinsons_location,baseline_all_stops,True,,enc_R_R_G_G_R_G,6,R-R-G-G-R-G,90.0,35.0,True,44,83,44,2940.0,False,273.02,83.21,0.3048,1000,1000,2969000.0,10.874,False,False,True,True,False,True,55.0;0.0
Lunch,robinsons_location,baseline_all_stops,True,,enc_R_R_G_G_R_R,6,R-R-G-G-R-R,90.0,35.0,True,44,83,44,2940.0,False,274.43,84.68,0.3086,1005,1005,2994720.0,10.858,False,False,True,True,False,False,55.0;50.0
Lunch,robinsons_location,baseline_all_stops,True,,enc_R_R_G_R_G_G,6,R-R-G-R-G-G,90.0,0.0,True,44,83,44,2940.0,False,285.55,95.79,0.3355,1005,1005,3032160.0,10.566,False,False,True,False,True,True,0.0;50.0
Lunch,robinsons_location,baseline_all_stops,True,,enc_R_R_G_R_G_R,6,R-R-G-R-G-R,90.0,0.0,True,44,83,44,2940.0,False,281.26,91.57,0.3256,1010,1010,3009440.0,10.594,False,False,True,False,True,False,0.0;0.0
Lunch,robinsons_location,baseline_all_stops,True,,enc_R_R_G_R_R_G,6,R-R-G-R-R-G,90.0,0.0,True,44,83,44,2940.0,False,281.56,91.67,0.3256,995,995,2964280.0,10.581,False,False,True,False,False,True,90.0;0.0
Lunch,robinsons_location,baseline_all_stops,True,,enc_R_R_G_R_R_R,6,R-R-G-R-R-R,90.0,0.0,True,44,83,44,2940.0,False,310.5,120.74,0.3889,1005,1005,3021220.0,9.682,False,False,True,False,False,False,90.0;50.0
Lunch,robinsons_location,baseline_all_stops,True,,enc_R_R_R_G_G_G,6,R-R-R-G-G-G,90.0,0.0,True,44,83,44,2940.0,False,276.35,86.53,0.3131,1000,1000,3014960.0,10.91,False,False,False,True,True,True,60.0;50.0
Lunch,robinsons_location,baseline_all_stops,True,,enc_R_R_R_G_G_R,6,R-R-R-G-G-R,90.0,0.0,True,44,83,44,2940.0,False,273.61,83.85,0.3065,1005,1005,2995720.0,10.895,False,False,False,True,True,False,60.0;0.0
Lunch,robinsons_location,baseline_all_stops,True,,enc_R_R_R_G_R_G,6,R-R-R-G-R-G,90.0,0.0,True,44,83,44,2940.0,False,273.71,84.03,0.307,1010,1010,3026640.0,10.948,False,False,False,True,False,True,0.0;0.0
Lunch,robinsons_location,baseline_all_stops,True,,enc_R_R_R_G_R_R,6,R-R-R-G-R-R,90.0,0.0,True,44,83,44,2940.0,False,286.98,97.29,0.339,1010,1010,3044240.0,10.503,False,False,False,True,False,False,0.0;20.0
Lunch,robinsons_location,baseline_all_stops,True,,enc_R_R_R_R_G_G,6,R-R-R-R-G-G,90.0,5.0,True,44,83,44,2940.0,False,280.5,90.74,0.3235,1005,1005,3014720.0,10.694,False,False,False,False,True,True,55.0;50.0
Lunch,robinsons_location,baseline_all_stops,True,,enc_R_R_R_R_G_R,6,R-R-R-R-G-R,90.0,5.0,True,44,83,44,2940.0,False,310.27,120.46,0.3882,1000,1000,3019000.0,9.73,False,False,False,False,True,False,55.0;0.0
Lunch,robinsons_location,baseline_all_stops,True,,enc_R_R_R_R_R_G,6,R-R-R-R-R-G,90.0,5.0,True,44,83,44,2940.0,False,278.34,88.65,0.3185,1010,1010,3014440.0,10.723,False,False,False,False,False,True,0.0;0.0
Lunch,robinsons_location,baseline_all_stops,True,,enc_R_R_R_R_R_R,6,R-R-R-R-R-R,90.0,5.0,True,44,83,44,2940.0,False,278.56,88.8,0.3188,1005,1005,3015560.0,10.772,False,False,False,False,False,False,0.0;15.0
Lunch,robinsons_location,optimized_formal_only,False,,enc_G_G_G_G_G_G,6,G-G-G-G-G-G,0.0,5.0,True,44,83,44,2940.0,False,263.36,85.6,0.325,1005,1005,2764720.0,10.446,True,True,True,True,True,True,0.0;15.0
Lunch,robinsons_location,optimized_formal_only,False,,enc_G_G_G_G_G_R,6,G-G-G-G-G-R,0.0,5.0,True,44,83,44,2940.0,False,263.51,85.82,0.3257,1010,1010,2778440.0,10.439,True,True,True,True,True,False,0.0;0.0
Lunch,robinsons_location,optimized_formal_only,False,,enc_G_G_G_G_R_G,6,G-G-G-G-R-G,0.0,5.0,True,44,83,44,2940.0,False,260.25,82.43,0.3167,1000,1000,2751000.0,10.571,True,True,True,True,False,True,55.0;0.0
Lunch,robinsons_location,optimized_formal_only,False,,enc_G_G_G_G_R_R,6,G-G-G-G-R-R,0.0,5.0,True,44,83,44,2940.0,False,265.82,88.07,0.3313,1005,1005,2764720.0,10.349,True,True,True,True,False,False,55.0;50.0
Lunch,robinsons_location,optimized_formal_only,False,,enc_G_G_G_R_G_G,6,G-G-G-R-G-G,0.0,0.0,True,44,83,44,2940.0,False,263.59,85.9,0.3259,1010,1010,2778440.0,10.436,True,True,True,False,True,True,0.0;20.0
